Order ID,Order Date,Customer ID,Product Category,Quantity Sold,Region,Product Name, Unit Price , Total Sales ,Average Order Value
ORD-00530,2/18/2022,CUST-128,Electronics,4,North,Headphones, $717.95 ," $2,871.80 ", $717.95 
ORD-00531,2/21/2022,CUST-180,Toys,9,North,Doll, $36.70 , $330.30 , $36.70 
ORD-00532,10/16/2022,CUST-195,Books,6,West,Romance, $32.08 , $192.48 , $32.08 
ORD-00533,9/18/2023,CUST-106,Toys,1,North,Doll, $9.78 , $9.78 , $9.78 
ORD-00534,8/27/2022,CUST-193,Furniture,6,South,Table, $954.31 ," $5,725.86 ", $954.31 
ORD-00535,5/13/2022,CUST-127,Books,9,North,Romance, $57.21 , $514.89 , $57.21 
ORD-00536,6/15/2022,CUST-113,Furniture,2,West,Chair, $177.11 , $354.22 , $177.11 
ORD-00537,1/9/2023,CUST-143,Toys,6,South,Doll, $44.59 , $267.54 , $44.59 
ORD-00538,1/8/2023,CUST-129,Furniture,2,North,Chair, $435.83 , $871.66 , $435.83 
ORD-00539,4/23/2023,CUST-180,Books,4,South,Romance, $117.40 , $469.60 , $117.40 
ORD-00540,4/24/2023,CUST-131,Books,8,South,Mystery, $81.43 , $651.44 , $81.43 
ORD-00541,10/12/2023,CUST-169,Furniture,7,West,Table, $751.30 ," $5,259.10 ", $751.30 
ORD-00542,8/14/2023,CUST-187,Books,9,West,Mystery, $109.10 , $981.90 , $109.10 
ORD-00543,11/13/2023,CUST-105,Books,7,South,Science Fiction, $62.57 , $437.99 , $62.57 
ORD-00544,9/27/2023,CUST-126,Furniture,1,North,Table, $111.12 , $111.12 , $111.12 
ORD-00545,11/19/2023,CUST-181,Toys,2,West,Doll, $27.74 , $55.48 , $27.74 
ORD-00546,10/27/2022,CUST-187,Books,6,South,Mystery, $137.32 , $823.92 , $137.32 
ORD-00547,3/23/2022,CUST-123,Books,7,East,Science Fiction, $120.31 , $842.17 , $120.31 
ORD-00548,3/28/2022,CUST-133,Books,3,East,Romance, $16.15 , $48.45 , $16.15 
ORD-00549,8/13/2022,CUST-139,Books,9,West,Mystery, $60.16 , $541.44 , $60.16 
ORD-00550,1/16/2022,CUST-146,Furniture,7,North,Chair, $822.32 ," $5,756.24 ", $822.32 
ORD-00551,12/24/2022,CUST-178,Toys,6,East,Puzzle, $27.92 , $167.52 , $27.92 
ORD-00552,6/12/2022,CUST-174,Toys,6,East,Puzzle, $74.30 , $445.80 , $74.30 
ORD-00553,9/2/2023,CUST-185,Electronics,1,East,Phone, $520.32 , $520.32 , $520.32 
ORD-00554,10/30/2023,CUST-123,Books,5,North,Mystery, $136.48 , $682.40 , $136.48 
ORD-00555,5/29/2023,CUST-164,Books,3,North,Science Fiction, $146.07 , $438.21 , $146.07 
ORD-00556,12/16/2022,CUST-117,Electronics,7,West,Laptop, $873.36 ," $6,113.52 ", $873.36 
ORD-00557,11/12/2023,CUST-143,Toys,3,West,Doll, $32.31 , $96.93 , $32.31 
ORD-00558,4/9/2023,CUST-175,Apparel,5,East,Shoes, $183.35 , $916.75 , $183.35 
ORD-00559,1/10/2023,CUST-156,Apparel,7,North,Jacket, $111.54 , $780.78 , $111.54 
ORD-00560,4/2/2022,CUST-127,Toys,3,South,Doll, $11.72 , $35.16 , $11.72 
ORD-00561,6/30/2022,CUST-170,Books,2,East,Mystery, $113.82 , $227.64 , $113.82 
ORD-00562,10/28/2022,CUST-122,Apparel,6,West,Jacket, $145.03 , $870.18 , $145.03 
ORD-00563,10/22/2023,CUST-184,Furniture,8,North,Chair, $614.99 ," $4,919.92 ", $614.99 
ORD-00564,7/8/2022,CUST-133,Furniture,4,West,Table, $271.63 ," $1,086.52 ", $271.63 
ORD-00565,11/10/2022,CUST-110,Electronics,9,West,Phone, $959.96 ," $8,639.64 ", $959.96 
ORD-00566,5/8/2023,CUST-185,Toys,8,North,Car, $69.71 , $557.68 , $69.71 
ORD-00567,5/8/2022,CUST-134,Toys,7,East,Doll, $67.49 , $472.43 , $67.49 
ORD-00568,6/3/2023,CUST-192,Apparel,7,North,Jacket, $76.13 , $532.91 , $76.13 
ORD-00569,3/2/2023,CUST-141,Books,3,East,Mystery, $141.09 , $423.27 , $141.09 
ORD-00570,7/13/2023,CUST-127,Toys,6,West,Car, $61.68 , $370.08 , $61.68 
ORD-00571,7/19/2023,CUST-181,Apparel,5,North,Shoes, $200.01 ," $1,000.05 ", $200.01 
ORD-00572,7/6/2022,CUST-177,Apparel,1,South,Shirt, $170.30 , $170.30 , $170.30 
ORD-00573,7/4/2023,CUST-181,Toys,3,East,Doll, $17.42 , $52.26 , $17.42 
ORD-00574,3/29/2023,CUST-191,Apparel,1,South,Shoes, $48.94 , $48.94 , $48.94 
ORD-00575,4/16/2023,CUST-123,Electronics,4,East,Headphones, $803.37 ," $3,213.48 ", $803.37 
ORD-00576,7/19/2023,CUST-107,Electronics,3,North,Phone, $987.46 ," $2,962.38 ", $987.46 
ORD-00577,8/12/2022,CUST-152,Toys,4,South,Car, $23.86 , $95.44 , $23.86 
ORD-00578,6/3/2022,CUST-171,Books,9,North,Science Fiction, $81.58 , $734.22 , $81.58 
ORD-00579,7/14/2023,CUST-103,Electronics,3,East,Laptop, $530.25 ," $1,590.75 ", $530.25 
ORD-00580,12/17/2022,CUST-190,Electronics,6,East,Headphones, $566.98 ," $3,401.88 ", $566.98 
ORD-00581,5/27/2022,CUST-199,Toys,6,East,Doll, $40.10 , $240.60 , $40.10 
ORD-00582,7/30/2023,CUST-104,Furniture,7,East,Sofa, $235.60 ," $1,649.20 ", $235.60 
ORD-00583,12/15/2022,CUST-196,Apparel,9,West,Shoes, $233.36 ," $2,100.24 ", $233.36 
ORD-00584,7/1/2022,CUST-148,Electronics,7,East,Laptop, $603.66 ," $4,225.62 ", $603.66 
ORD-00585,9/29/2023,CUST-197,Furniture,1,South,Table, $876.01 , $876.01 , $876.01 
ORD-00586,6/28/2022,CUST-129,Books,8,East,Science Fiction, $15.50 , $124.00 , $15.50 
ORD-00587,2/8/2022,CUST-171,Furniture,5,North,Table, $162.03 , $810.15 , $162.03 
ORD-00588,1/3/2022,CUST-162,Toys,9,West,Doll, $9.47 , $85.23 , $9.47 
ORD-00589,3/5/2022,CUST-146,Books,5,South,Science Fiction, $91.05 , $455.25 , $91.05 
ORD-00590,1/29/2022,CUST-125,Books,5,West,Romance, $119.57 , $597.85 , $119.57 
ORD-00591,1/7/2023,CUST-156,Furniture,2,West,Chair, $538.82 ," $1,077.64 ", $538.82 
ORD-00592,6/7/2023,CUST-136,Toys,3,West,Puzzle, $41.47 , $124.41 , $41.47 
ORD-00593,4/7/2022,CUST-197,Electronics,9,North,Laptop, $481.40 ," $4,332.60 ", $481.40 
ORD-00594,3/18/2023,CUST-106,Furniture,7,West,Table, $949.70 ," $6,647.90 ", $949.70 
ORD-00595,7/22/2022,CUST-139,Electronics,1,West,Laptop, $627.87 , $627.87 , $627.87 
ORD-00596,2/15/2023,CUST-191,Furniture,3,East,Table, $359.10 ," $1,077.30 ", $359.10 
ORD-00597,1/21/2022,CUST-138,Electronics,2,North,Phone, $121.55 , $243.10 , $121.55 
ORD-00598,7/5/2023,CUST-161,Furniture,1,South,Sofa, $917.80 , $917.80 , $917.80 
ORD-00599,4/12/2022,CUST-191,Books,9,South,Mystery, $144.73 ," $1,302.57 ", $144.73 
ORD-00600,2/15/2022,CUST-177,Apparel,8,South,Shoes, $78.53 , $628.24 , $78.53 
ORD-00601,3/7/2022,CUST-152,Books,5,North,Romance, $45.90 , $229.50 , $45.90 
ORD-00602,8/26/2023,CUST-103,Electronics,2,South,Phone, $851.18 ," $1,702.36 ", $851.18 
ORD-00603,6/13/2022,CUST-181,Toys,1,North,Car, $15.28 , $15.28 , $15.28 
ORD-00604,4/21/2022,CUST-124,Books,7,East,Science Fiction, $65.07 , $455.49 , $65.07 
ORD-00605,12/4/2022,CUST-106,Apparel,2,East,Shoes, $194.12 , $388.24 , $194.12 
ORD-00606,5/3/2022,CUST-127,Electronics,1,North,Laptop, $596.26 , $596.26 , $596.26 
ORD-00607,12/6/2023,CUST-168,Books,2,South,Science Fiction, $84.48 , $168.96 , $84.48 
ORD-00608,3/23/2023,CUST-166,Furniture,7,North,Chair, $790.92 ," $5,536.44 ", $790.92 
ORD-00609,9/3/2023,CUST-194,Toys,7,North,Car, $52.60 , $368.20 , $52.60 
ORD-00610,10/18/2022,CUST-119,Electronics,6,West,Headphones, $919.54 ," $5,517.24 ", $919.54 
ORD-00611,11/2/2023,CUST-182,Books,5,North,Romance, $34.17 , $170.85 , $34.17 
ORD-00612,2/16/2023,CUST-110,Electronics,3,West,Laptop, $946.53 ," $2,839.59 ", $946.53 
ORD-00613,9/7/2023,CUST-166,Furniture,3,East,Table, $384.46 ," $1,153.38 ", $384.46 
ORD-00614,10/8/2022,CUST-186,Apparel,9,West,Shirt, $43.82 , $394.38 , $43.82 
ORD-00615,2/12/2022,CUST-106,Books,4,North,Romance, $130.35 , $521.40 , $130.35 
ORD-00616,5/1/2023,CUST-122,Electronics,9,East,Laptop, $479.16 ," $4,312.44 ", $479.16 
ORD-00617,8/19/2023,CUST-160,Electronics,4,West,Laptop, $532.16 ," $2,128.64 ", $532.16 
ORD-00618,12/4/2023,CUST-170,Electronics,2,North,Phone, $115.67 , $231.34 , $115.67 
ORD-00619,2/20/2022,CUST-133,Apparel,4,East,Jacket, $75.25 , $301.00 , $75.25 
ORD-00620,7/29/2022,CUST-118,Electronics,6,West,Phone, $745.90 ," $4,475.40 ", $745.90 
ORD-00621,5/6/2022,CUST-157,Toys,6,North,Doll, $17.47 , $104.82 , $17.47 
ORD-00622,5/7/2023,CUST-108,Toys,5,North,Doll, $72.12 , $360.60 , $72.12 
ORD-00623,5/24/2023,CUST-147,Electronics,1,South,Phone, $334.31 , $334.31 , $334.31 
ORD-00624,8/4/2023,CUST-181,Toys,3,South,Car, $95.82 , $287.46 , $95.82 
ORD-00625,9/15/2022,CUST-140,Books,5,West,Mystery, $90.54 , $452.70 , $90.54 
ORD-00626,7/7/2022,CUST-147,Toys,6,West,Puzzle, $75.33 , $451.98 , $75.33 
ORD-00627,8/18/2022,CUST-144,Electronics,1,West,Laptop, $854.00 , $854.00 , $854.00 
ORD-00628,7/8/2022,CUST-124,Furniture,9,North,Chair, $623.78 ," $5,614.02 ", $623.78 
ORD-00629,2/19/2023,CUST-177,Books,3,West,Science Fiction, $81.41 , $244.23 , $81.41 
ORD-00630,1/10/2022,CUST-124,Apparel,3,North,Shirt, $84.83 , $254.49 , $84.83 
ORD-00631,4/24/2022,CUST-118,Electronics,2,West,Laptop, $790.62 ," $1,581.24 ", $790.62 
ORD-00632,3/17/2022,CUST-138,Apparel,8,North,Shoes, $17.91 , $143.28 , $17.91 
ORD-00633,11/7/2023,CUST-178,Furniture,3,North,Chair, $699.14 ," $2,097.42 ", $699.14 
ORD-00634,5/17/2023,CUST-179,Apparel,6,South,Jacket, $175.11 ," $1,050.66 ", $175.11 
ORD-00635,3/26/2022,CUST-126,Electronics,2,East,Laptop, $702.62 ," $1,405.24 ", $702.62 
ORD-00636,2/18/2022,CUST-173,Electronics,7,North,Headphones, $132.40 , $926.80 , $132.40 
ORD-00637,5/10/2023,CUST-162,Furniture,4,West,Chair, $848.50 ," $3,394.00 ", $848.50 
ORD-00638,11/20/2023,CUST-167,Electronics,9,South,Laptop, $195.73 ," $1,761.57 ", $195.73 
ORD-00639,1/22/2023,CUST-118,Furniture,9,West,Chair, $789.82 ," $7,108.38 ", $789.82 
ORD-00640,1/24/2023,CUST-127,Furniture,7,West,Chair, $260.34 ," $1,822.38 ", $260.34 
ORD-00641,8/6/2022,CUST-184,Electronics,8,North,Headphones, $318.20 ," $2,545.60 ", $318.20 
ORD-00642,12/2/2023,CUST-177,Toys,3,North,Car, $11.57 , $34.71 , $11.57 
ORD-00643,12/12/2022,CUST-132,Furniture,5,East,Sofa, $596.17 ," $2,980.85 ", $596.17 
ORD-00644,8/18/2022,CUST-109,Electronics,2,North,Phone, $101.74 , $203.48 , $101.74 
ORD-00645,9/12/2022,CUST-182,Toys,7,North,Car, $96.26 , $673.82 , $96.26 
ORD-00646,8/24/2022,CUST-129,Furniture,8,East,Sofa, $744.96 ," $5,959.68 ", $744.96 
ORD-00647,1/26/2022,CUST-121,Toys,9,West,Puzzle, $25.17 , $226.53 , $25.17 
ORD-00648,8/7/2023,CUST-102,Books,7,East,Science Fiction, $16.26 , $113.82 , $16.26 
ORD-00649,9/18/2022,CUST-181,Books,8,East,Mystery, $148.04 ," $1,184.32 ", $148.04 
ORD-00650,9/28/2022,CUST-174,Toys,9,East,Puzzle, $49.82 , $448.38 , $49.82 
ORD-00651,5/3/2022,CUST-147,Furniture,6,South,Sofa, $371.52 ," $2,229.12 ", $371.52 
ORD-00652,10/18/2023,CUST-101,Electronics,2,West,Phone, $266.50 , $533.00 , $266.50 
ORD-00653,9/14/2022,CUST-175,Apparel,2,South,Jacket, $138.01 , $276.02 , $138.01 
ORD-00654,10/18/2023,CUST-153,Electronics,4,South,Laptop, $583.23 ," $2,332.92 ", $583.23 
ORD-00655,2/25/2023,CUST-105,Apparel,9,North,Jacket, $18.37 , $165.33 , $18.37 
ORD-00656,9/16/2022,CUST-139,Apparel,7,East,Jacket, $35.57 , $248.99 , $35.57 
ORD-00657,2/16/2022,CUST-192,Furniture,2,East,Sofa, $422.75 , $845.50 , $422.75 
ORD-00658,6/9/2023,CUST-193,Toys,8,South,Doll, $45.58 , $364.64 , $45.58 
ORD-00659,7/27/2022,CUST-101,Electronics,7,North,Phone, $587.58 ," $4,113.06 ", $587.58 
ORD-00660,11/7/2022,CUST-172,Toys,9,North,Car, $13.39 , $120.51 , $13.39 
ORD-00661,5/29/2022,CUST-101,Books,8,North,Science Fiction, $14.63 , $117.04 , $14.63 
ORD-00662,3/14/2023,CUST-192,Furniture,3,West,Sofa, $68.99 , $206.97 , $68.99 
ORD-00663,6/4/2022,CUST-196,Furniture,1,South,Sofa, $774.09 , $774.09 , $774.09 
ORD-00664,11/9/2023,CUST-173,Books,2,West,Romance, $15.34 , $30.68 , $15.34 
ORD-00665,3/31/2022,CUST-197,Electronics,2,North,Phone, $562.11 ," $1,124.22 ", $562.11 
ORD-00666,11/29/2023,CUST-154,Books,4,North,Romance, $131.65 , $526.60 , $131.65 
ORD-00667,12/24/2022,CUST-171,Electronics,6,North,Phone, $394.37 ," $2,366.22 ", $394.37 
ORD-00668,6/23/2022,CUST-159,Apparel,4,East,Jacket, $233.28 , $933.12 , $233.28 
ORD-00669,8/5/2022,CUST-196,Furniture,9,South,Table, $786.59 ," $7,079.31 ", $786.59 
ORD-00670,4/1/2023,CUST-105,Electronics,4,East,Laptop, $707.55 ," $2,830.20 ", $707.55 
ORD-00671,9/1/2023,CUST-118,Toys,6,West,Car, $79.23 , $475.38 , $79.23 
ORD-00672,9/21/2023,CUST-195,Toys,6,East,Puzzle, $29.11 , $174.66 , $29.11 
ORD-00673,7/18/2022,CUST-126,Furniture,1,South,Sofa, $986.08 , $986.08 , $986.08 
ORD-00674,5/1/2023,CUST-100,Books,8,East,Science Fiction, $46.34 , $370.72 , $46.34 
ORD-00675,6/17/2023,CUST-132,Books,3,North,Romance, $14.49 , $43.47 , $14.49 
ORD-00676,7/19/2022,CUST-139,Electronics,6,West,Headphones, $363.76 ," $2,182.56 ", $363.76 
ORD-00677,1/6/2023,CUST-131,Books,3,West,Mystery, $107.55 , $322.65 , $107.55 
ORD-00678,3/24/2023,CUST-168,Furniture,2,North,Sofa, $486.91 , $973.82 , $486.91 
ORD-00679,9/5/2022,CUST-116,Electronics,5,North,Laptop, $417.35 ," $2,086.75 ", $417.35 
ORD-00680,9/21/2022,CUST-107,Apparel,1,North,Shirt, $190.31 , $190.31 , $190.31 
ORD-00681,2/27/2022,CUST-156,Books,9,South,Romance, $76.56 , $689.04 , $76.56 
ORD-00682,10/29/2022,CUST-141,Books,7,East,Science Fiction, $79.16 , $554.12 , $79.16 
ORD-00683,1/31/2022,CUST-197,Electronics,3,West,Headphones, $527.66 ," $1,582.98 ", $527.66 
ORD-00684,5/13/2023,CUST-108,Toys,4,East,Car, $77.49 , $309.96 , $77.49 
ORD-00685,9/6/2022,CUST-186,Books,6,North,Romance, $67.31 , $403.86 , $67.31 
ORD-00686,8/28/2023,CUST-134,Furniture,3,North,Chair, $732.15 ," $2,196.45 ", $732.15 
ORD-00687,9/28/2022,CUST-170,Books,7,East,Mystery, $149.37 ," $1,045.59 ", $149.37 
ORD-00688,8/29/2023,CUST-178,Apparel,6,West,Shirt, $22.01 , $132.06 , $22.01 
ORD-00689,10/28/2023,CUST-152,Books,9,South,Mystery, $134.60 ," $1,211.40 ", $134.60 
ORD-00690,1/29/2023,CUST-153,Toys,5,East,Puzzle, $38.70 , $193.50 , $38.70 
ORD-00691,5/17/2023,CUST-183,Books,4,North,Science Fiction, $120.22 , $480.88 , $120.22 
ORD-00692,8/15/2023,CUST-124,Electronics,3,North,Laptop, $364.34 ," $1,093.02 ", $364.34 
ORD-00693,3/25/2022,CUST-166,Books,1,South,Mystery, $105.28 , $105.28 , $105.28 
ORD-00694,12/31/2022,CUST-161,Toys,3,East,Car, $81.63 , $244.89 , $81.63 
ORD-00695,7/3/2023,CUST-154,Electronics,3,South,Phone, $430.52 ," $1,291.56 ", $430.52 
ORD-00696,12/8/2022,CUST-145,Furniture,7,South,Chair, $56.44 , $395.08 , $56.44 
ORD-00697,2/11/2023,CUST-123,Electronics,7,West,Headphones, $912.68 ," $6,388.76 ", $912.68 
ORD-00698,3/1/2023,CUST-197,Apparel,1,West,Shoes, $23.38 , $23.38 , $23.38 
ORD-00699,4/3/2022,CUST-145,Electronics,3,North,Headphones, $853.81 ," $2,561.43 ", $853.81 
ORD-00700,9/6/2023,CUST-121,Furniture,8,East,Chair, $506.83 ," $4,054.64 ", $506.83 
ORD-00701,2/16/2023,CUST-110,Books,9,West,Romance, $77.66 , $698.94 , $77.66 
ORD-00702,3/8/2023,CUST-147,Electronics,7,North,Headphones, $398.53 ," $2,789.71 ", $398.53 
ORD-00703,11/9/2023,CUST-107,Electronics,7,East,Laptop, $459.89 ," $3,219.23 ", $459.89 
ORD-00704,6/8/2022,CUST-138,Electronics,8,North,Phone, $568.92 ," $4,551.36 ", $568.92 
ORD-00705,1/14/2022,CUST-134,Electronics,6,West,Phone, $698.29 ," $4,189.74 ", $698.29 
ORD-00706,1/8/2023,CUST-148,Furniture,3,North,Table, $707.63 ," $2,122.89 ", $707.63 
ORD-00707,8/13/2022,CUST-145,Toys,1,East,Car, $65.51 , $65.51 , $65.51 
ORD-00708,5/20/2023,CUST-137,Toys,7,East,Car, $23.56 , $164.92 , $23.56 
ORD-00709,3/14/2022,CUST-107,Electronics,1,North,Phone, $359.02 , $359.02 , $359.02 
ORD-00710,9/6/2022,CUST-153,Furniture,1,East,Chair, $321.47 , $321.47 , $321.47 
ORD-00711,5/26/2023,CUST-136,Furniture,9,North,Table, $725.87 ," $6,532.83 ", $725.87 
ORD-00712,8/26/2023,CUST-190,Electronics,7,East,Laptop, $288.67 ," $2,020.69 ", $288.67 
ORD-00713,8/4/2022,CUST-191,Apparel,4,North,Shoes, $72.79 , $291.16 , $72.79 
ORD-00714,8/25/2023,CUST-139,Electronics,6,North,Headphones, $152.29 , $913.74 , $152.29 
ORD-00715,6/25/2023,CUST-133,Apparel,1,North,Shoes, $196.86 , $196.86 , $196.86 
ORD-00716,8/8/2022,CUST-195,Electronics,7,South,Laptop, $616.54 ," $4,315.78 ", $616.54 
ORD-00717,12/28/2023,CUST-178,Apparel,6,East,Shoes, $145.04 , $870.24 , $145.04 
ORD-00718,8/9/2022,CUST-116,Apparel,4,West,Shoes, $234.68 , $938.72 , $234.68 
ORD-00719,1/24/2023,CUST-132,Electronics,7,North,Headphones, $705.38 ," $4,937.66 ", $705.38 
ORD-00720,7/8/2023,CUST-146,Apparel,3,South,Shoes, $76.95 , $230.85 , $76.95 
ORD-00721,10/9/2023,CUST-151,Books,1,West,Science Fiction, $35.77 , $35.77 , $35.77 
ORD-00722,2/11/2022,CUST-179,Toys,4,North,Puzzle, $25.25 , $101.00 , $25.25 
ORD-00723,11/7/2023,CUST-192,Furniture,3,West,Table, $990.01 ," $2,970.03 ", $990.01 
ORD-00724,10/10/2022,CUST-108,Apparel,1,South,Jacket, $182.54 , $182.54 , $182.54 
ORD-00725,2/27/2022,CUST-132,Apparel,2,West,Shirt, $182.26 , $364.52 , $182.26 
ORD-00726,6/21/2023,CUST-159,Furniture,5,North,Sofa, $259.01 ," $1,295.05 ", $259.01 
ORD-00727,3/14/2022,CUST-192,Apparel,8,West,Shirt, $19.98 , $159.84 , $19.98 
ORD-00728,5/9/2022,CUST-176,Furniture,1,West,Sofa, $403.98 , $403.98 , $403.98 
ORD-00729,8/22/2023,CUST-120,Electronics,4,North,Headphones, $469.72 ," $1,878.88 ", $469.72 
ORD-00730,3/2/2023,CUST-157,Books,4,South,Romance, $138.43 , $553.72 , $138.43 
ORD-00731,10/27/2023,CUST-184,Books,5,South,Romance, $144.89 , $724.45 , $144.89 
ORD-00732,11/25/2023,CUST-168,Toys,7,West,Car, $5.02 , $35.14 , $5.02 
ORD-00733,5/5/2022,CUST-109,Apparel,8,East,Shoes, $17.30 , $138.40 , $17.30 
ORD-00734,3/8/2022,CUST-105,Toys,6,West,Puzzle, $90.37 , $542.22 , $90.37 
ORD-00735,1/6/2022,CUST-112,Electronics,1,East,Laptop, $778.05 , $778.05 , $778.05 
ORD-00736,9/29/2023,CUST-164,Books,7,West,Romance, $73.21 , $512.47 , $73.21 
ORD-00737,11/10/2022,CUST-119,Electronics,3,South,Laptop, $337.30 ," $1,011.90 ", $337.30 
ORD-00738,11/22/2022,CUST-156,Electronics,6,West,Phone, $430.05 ," $2,580.30 ", $430.05 
ORD-00739,7/19/2023,CUST-145,Apparel,8,West,Jacket, $114.14 , $913.12 , $114.14 
ORD-00740,8/1/2023,CUST-107,Electronics,7,East,Phone, $882.05 ," $6,174.35 ", $882.05 
ORD-00741,5/21/2023,CUST-109,Books,6,South,Mystery, $95.97 , $575.82 , $95.97 
ORD-00742,3/23/2022,CUST-172,Toys,9,East,Doll, $27.02 , $243.18 , $27.02 
ORD-00743,8/22/2023,CUST-166,Books,9,West,Romance, $149.93 ," $1,349.37 ", $149.93 
ORD-00744,1/2/2022,CUST-110,Apparel,1,North,Shirt, $196.34 , $196.34 , $196.34 
ORD-00745,7/23/2022,CUST-111,Books,1,West,Mystery, $24.43 , $24.43 , $24.43 
ORD-00746,10/24/2023,CUST-109,Furniture,1,West,Table, $52.96 , $52.96 , $52.96 
ORD-00747,2/8/2023,CUST-124,Toys,8,East,Puzzle, $41.30 , $330.40 , $41.30 
ORD-00748,4/13/2022,CUST-148,Furniture,7,North,Table, $498.68 ," $3,490.76 ", $498.68 
ORD-00749,6/20/2023,CUST-148,Furniture,3,North,Sofa, $128.52 , $385.56 , $128.52 
ORD-00750,1/3/2023,CUST-188,Apparel,2,East,Shirt, $172.50 , $345.00 , $172.50 
ORD-00751,7/31/2022,CUST-110,Electronics,4,South,Phone, $171.68 , $686.72 , $171.68 
ORD-00752,7/31/2023,CUST-161,Furniture,3,North,Sofa, $324.60 , $973.80 , $324.60 
ORD-00753,7/28/2022,CUST-135,Books,7,North,Science Fiction, $69.84 , $488.88 , $69.84 
ORD-00754,4/27/2022,CUST-138,Electronics,8,East,Laptop, $921.39 ," $7,371.12 ", $921.39 
ORD-00755,9/20/2023,CUST-152,Books,6,South,Romance, $71.62 , $429.72 , $71.62 
ORD-00756,4/23/2023,CUST-189,Books,3,South,Science Fiction, $139.93 , $419.79 , $139.93 
ORD-00757,4/15/2022,CUST-177,Electronics,6,West,Headphones, $448.03 ," $2,688.18 ", $448.03 
ORD-00758,5/10/2023,CUST-155,Electronics,2,West,Laptop, $249.41 , $498.82 , $249.41 
ORD-00759,2/15/2022,CUST-100,Books,7,East,Science Fiction, $113.85 , $796.95 , $113.85 
ORD-00760,11/27/2022,CUST-155,Apparel,7,South,Shirt, $202.39 ," $1,416.73 ", $202.39 
ORD-00761,8/4/2022,CUST-103,Toys,4,East,Car, $27.00 , $108.00 , $27.00 
ORD-00762,5/7/2023,CUST-129,Toys,8,West,Car, $78.95 , $631.60 , $78.95 
ORD-00763,3/25/2023,CUST-111,Apparel,4,East,Jacket, $126.22 , $504.88 , $126.22 
ORD-00764,6/20/2023,CUST-134,Electronics,7,East,Laptop, $100.17 , $701.19 , $100.17 
ORD-00765,5/26/2023,CUST-176,Books,4,North,Mystery, $110.17 , $440.68 , $110.17 
ORD-00766,4/3/2023,CUST-151,Toys,5,North,Puzzle, $21.69 , $108.45 , $21.69 
ORD-00767,7/1/2023,CUST-130,Books,7,North,Romance, $29.02 , $203.14 , $29.02 
ORD-00768,6/20/2023,CUST-186,Apparel,3,West,Jacket, $146.28 , $438.84 , $146.28 
ORD-00769,6/24/2023,CUST-167,Books,5,East,Science Fiction, $143.98 , $719.90 , $143.98 
ORD-00770,4/29/2023,CUST-151,Apparel,3,North,Jacket, $190.02 , $570.06 , $190.02 
ORD-00771,1/16/2022,CUST-179,Electronics,5,North,Headphones, $267.43 ," $1,337.15 ", $267.43 
ORD-00772,7/25/2023,CUST-106,Apparel,3,North,Jacket, $103.55 , $310.65 , $103.55 
ORD-00773,8/31/2022,CUST-121,Apparel,7,West,Shoes, $238.15 ," $1,667.05 ", $238.15 
ORD-00774,7/26/2022,CUST-192,Toys,1,West,Puzzle, $16.68 , $16.68 , $16.68 
ORD-00775,9/28/2022,CUST-174,Books,9,East,Science Fiction, $53.68 , $483.12 , $53.68 
ORD-00776,12/6/2023,CUST-155,Toys,9,East,Puzzle, $94.60 , $851.40 , $94.60 
ORD-00777,4/25/2022,CUST-196,Furniture,5,East,Table, $579.76 ," $2,898.80 ", $579.76 
ORD-00778,8/3/2023,CUST-157,Apparel,9,North,Jacket, $80.41 , $723.69 , $80.41 
ORD-00779,10/26/2022,CUST-192,Furniture,6,South,Table, $125.58 , $753.48 , $125.58 
ORD-00780,4/28/2023,CUST-163,Toys,5,West,Puzzle, $35.56 , $177.80 , $35.56 
ORD-00781,2/1/2023,CUST-111,Books,3,North,Romance, $77.91 , $233.73 , $77.91 
ORD-00782,1/29/2023,CUST-106,Toys,8,North,Doll, $16.71 , $133.68 , $16.71 
ORD-00783,3/16/2022,CUST-154,Books,4,East,Mystery, $30.64 , $122.56 , $30.64 
ORD-00784,4/27/2023,CUST-161,Books,3,East,Mystery, $142.54 , $427.62 , $142.54 
ORD-00785,4/13/2022,CUST-189,Electronics,6,North,Phone, $324.97 ," $1,949.82 ", $324.97 
ORD-00786,10/24/2022,CUST-172,Apparel,8,West,Jacket, $99.67 , $797.36 , $99.67 
ORD-00787,6/27/2022,CUST-197,Toys,9,West,Doll, $21.56 , $194.04 , $21.56 
ORD-00788,8/3/2022,CUST-176,Books,6,North,Romance, $115.16 , $690.96 , $115.16 
ORD-00789,11/11/2022,CUST-154,Toys,5,South,Puzzle, $86.38 , $431.90 , $86.38 
ORD-00790,2/8/2022,CUST-135,Toys,2,South,Car, $93.30 , $186.60 , $93.30 
ORD-00791,9/16/2022,CUST-188,Books,2,West,Science Fiction, $116.81 , $233.62 , $116.81 
ORD-00792,12/17/2023,CUST-123,Furniture,9,East,Sofa, $890.88 ," $8,017.92 ", $890.88 
ORD-00793,1/7/2022,CUST-143,Apparel,2,South,Shirt, $232.67 , $465.34 , $232.67 
ORD-00794,2/18/2022,CUST-116,Apparel,2,South,Jacket, $17.72 , $35.44 , $17.72 
ORD-00795,6/22/2023,CUST-101,Electronics,3,East,Headphones, $112.66 , $337.98 , $112.66 
